frame;time;kinetic;gravitational;elastic;total
1;0.033333;2.871634;-0.076956;2.654526;5.449204
2;0.066667;66.483000;-0.172992;119.847800;186.157800
3;0.100000;75705.480000;1.096359;717283.600000;792990.100000
4;0.133333;5655141000.000000;-2078.305000;161284300000.000000;166939500000.000000
5;0.166667;3413824000000000000.000000;424309100.000000;85878090000000000000.000000;89291910000000000000.000000
6;0.200000;70770540000000000000000000000000.000000;-1551887000000000.000000;3461950000000000000000000000000000.000000;3532720000000000000000000000000000.000000
7;0.233333;Infinity;2027945000000000000000000000000.000000;Infinity;Infinity
8;0.266667;NaN;NaN;NaN;NaN
9;0.300000;NaN;NaN;NaN;NaN
10;0.333333;NaN;NaN;NaN;NaN
11;0.366667;NaN;NaN;NaN;NaN
12;0.400000;NaN;NaN;NaN;NaN
13;0.433333;NaN;NaN;NaN;NaN
14;0.466667;NaN;NaN;NaN;NaN
15;0.500000;NaN;NaN;NaN;NaN
16;0.533333;NaN;NaN;NaN;NaN
17;0.566667;NaN;NaN;NaN;NaN
18;0.600000;NaN;NaN;NaN;NaN
19;0.633333;NaN;NaN;NaN;NaN
20;0.666667;NaN;NaN;NaN;NaN
21;0.700000;NaN;NaN;NaN;NaN
22;0.733334;NaN;NaN;NaN;NaN
23;0.766667;NaN;NaN;NaN;NaN
24;0.800000;NaN;NaN;NaN;NaN
25;0.833334;NaN;NaN;NaN;NaN
26;0.866667;NaN;NaN;NaN;NaN
27;0.900000;NaN;NaN;NaN;NaN
28;0.933334;NaN;NaN;NaN;NaN
29;0.966667;NaN;NaN;NaN;NaN
30;1.000000;NaN;NaN;NaN;NaN
31;1.033334;NaN;NaN;NaN;NaN
32;1.066667;NaN;NaN;NaN;NaN
33;1.100000;NaN;NaN;NaN;NaN
34;1.133334;NaN;NaN;NaN;NaN
35;1.166667;NaN;NaN;NaN;NaN
36;1.200000;NaN;NaN;NaN;NaN
37;1.233333;NaN;NaN;NaN;NaN
38;1.266667;NaN;NaN;NaN;NaN
39;1.300000;NaN;NaN;NaN;NaN
40;1.333333;NaN;NaN;NaN;NaN
41;1.366667;NaN;NaN;NaN;NaN
42;1.400000;NaN;NaN;NaN;NaN
43;1.433333;NaN;NaN;NaN;NaN
44;1.466667;NaN;NaN;NaN;NaN
45;1.500000;NaN;NaN;NaN;NaN
46;1.533333;NaN;NaN;NaN;NaN
47;1.566666;NaN;NaN;NaN;NaN
48;1.600000;NaN;NaN;NaN;NaN
49;1.633333;NaN;NaN;NaN;NaN
50;1.666666;NaN;NaN;NaN;NaN
51;1.700000;NaN;NaN;NaN;NaN
52;1.733333;NaN;NaN;NaN;NaN
53;1.766666;NaN;NaN;NaN;NaN
54;1.800000;NaN;NaN;NaN;NaN
55;1.833333;NaN;NaN;NaN;NaN
56;1.866666;NaN;NaN;NaN;NaN
57;1.899999;NaN;NaN;NaN;NaN
58;1.933333;NaN;NaN;NaN;NaN
59;1.966666;NaN;NaN;NaN;NaN
