frame;time;kinetic;gravitational;elastic;total
1;0.033333;2.871495;-0.076716;2.639518;5.434298
2;0.066667;66.496480;-0.172589;120.385300;186.709200
3;0.100000;75736.070000;1.100542;717481.800000;793219.000000
4;0.133333;1528438000.000000;237.577400;109319000000.000000;110847400000.000000
5;0.166667;30984130000000000.000000;42463470.000000;872701100000000000.000000;903685300000000000.000000
6;0.200000;138041100000000000000000000.000000;20559560000.000000;22242360000000000000000000000.000000;22380400000000000000000000000.000000
7;0.233333;Infinity;46107880000000000000000.000000;Infinity;Infinity
8;0.266667;NaN;NaN;NaN;NaN
9;0.300000;NaN;NaN;NaN;NaN
10;0.333333;NaN;NaN;NaN;NaN
11;0.366667;NaN;NaN;NaN;NaN
12;0.400000;NaN;NaN;NaN;NaN
13;0.433333;NaN;NaN;NaN;NaN
14;0.466667;NaN;NaN;NaN;NaN
15;0.500000;NaN;NaN;NaN;NaN
16;0.533333;NaN;NaN;NaN;NaN
17;0.566667;NaN;NaN;NaN;NaN
18;0.600000;NaN;NaN;NaN;NaN
19;0.633333;NaN;NaN;NaN;NaN
20;0.666667;NaN;NaN;NaN;NaN
21;0.700000;NaN;NaN;NaN;NaN
22;0.733334;NaN;NaN;NaN;NaN
23;0.766667;NaN;NaN;NaN;NaN
24;0.800000;NaN;NaN;NaN;NaN
25;0.833334;NaN;NaN;NaN;NaN
26;0.866667;NaN;NaN;NaN;NaN
27;0.900000;NaN;NaN;NaN;NaN
28;0.933334;NaN;NaN;NaN;NaN
29;0.966667;NaN;NaN;NaN;NaN
30;1.000000;NaN;NaN;NaN;NaN
31;1.033334;NaN;NaN;NaN;NaN
32;1.066667;NaN;NaN;NaN;NaN
33;1.100000;NaN;NaN;NaN;NaN
34;1.133334;NaN;NaN;NaN;NaN
35;1.166667;NaN;NaN;NaN;NaN
36;1.200000;NaN;NaN;NaN;NaN
37;1.233333;NaN;NaN;NaN;NaN
38;1.266667;NaN;NaN;NaN;NaN
39;1.300000;NaN;NaN;NaN;NaN
40;1.333333;NaN;NaN;NaN;NaN
41;1.366667;NaN;NaN;NaN;NaN
42;1.400000;NaN;NaN;NaN;NaN
43;1.433333;NaN;NaN;NaN;NaN
44;1.466667;NaN;NaN;NaN;NaN
45;1.500000;NaN;NaN;NaN;NaN
46;1.533333;NaN;NaN;NaN;NaN
47;1.566666;NaN;NaN;NaN;NaN
48;1.600000;NaN;NaN;NaN;NaN
49;1.633333;NaN;NaN;NaN;NaN
50;1.666666;NaN;NaN;NaN;NaN
51;1.700000;NaN;NaN;NaN;NaN
52;1.733333;NaN;NaN;NaN;NaN
53;1.766666;NaN;NaN;NaN;NaN
54;1.800000;NaN;NaN;NaN;NaN
55;1.833333;NaN;NaN;NaN;NaN
56;1.866666;NaN;NaN;NaN;NaN
57;1.899999;NaN;NaN;NaN;NaN
58;1.933333;NaN;NaN;NaN;NaN
59;1.966666;NaN;NaN;NaN;NaN
60;1.999999;NaN;NaN;NaN;NaN
61;2.033333;NaN;NaN;NaN;NaN
62;2.066666;NaN;NaN;NaN;NaN
