frame;time;springs;totalCurrent;totalRest;maxStretchRatio;avgStretchRatio;len0;len1;len2;len3;len4;len5;len6;len7;len8;len9;len10;len11;len12;len13;len14;len15;len16;len17;len18
10;0.333333;19;18.999840;19.000000;1.000013;0.999992;1.000013;1.000003;1.000001;1.000001;1.000001;0.999997;0.999995;0.999993;0.999992;0.999989;0.999988;0.999987;0.999987;0.999984;0.999984;0.999983;0.999981;0.999981;0.999981
11;0.366667;19;18.999950;19.000000;1.000014;0.999998;1.000014;1.000003;1.000001;1.000001;1.000000;0.999999;0.999998;0.999997;0.999997;0.999997;0.999996;0.999995;0.999995;0.999995;0.999994;0.999994;0.999994;0.999993;0.999992
12;0.400000;19;19.000050;19.000000;1.000016;1.000003;1.000016;1.000004;1.000001;1.000001;1.000001;1.000000;1.000000;1.000001;1.000001;1.000001;1.000002;1.000001;1.000002;1.000003;1.000003;1.000003;1.000003;1.000004;1.000003
13;0.433333;19;19.000090;19.000000;1.000017;1.000005;1.000017;1.000005;1.000001;1.000001;1.000000;1.000001;1.000001;1.000002;1.000002;1.000003;1.000003;1.000004;1.000005;1.000006;1.000006;1.000006;1.000007;1.000008;1.000007
14;0.466667;19;19.000080;19.000000;1.000020;1.000004;1.000020;1.000007;1.000001;1.000001;1.000000;1.000000;1.000001;1.000001;1.000001;1.000002;1.000002;1.000003;1.000004;1.000004;1.000004;1.000005;1.000005;1.000006;1.000007
15;0.500000;19;19.000050;19.000000;1.000023;1.000003;1.000023;1.000011;1.000002;1.000001;1.000001;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000001;1.000002;1.000003;1.000003;1.000003;1.000003;1.000002
16;0.533333;19;19.000040;19.000000;1.000029;1.000002;1.000029;1.000016;1.000003;1.000001;1.000001;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.999999;0.999999;1.000000;1.000000;0.999999;1.000000;0.999999;0.999999
17;0.566667;19;19.000050;19.000000;1.000041;1.000003;1.000041;1.000025;1.000005;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.999999;0.999999;0.999998;0.999998;0.999997;0.999997;0.999996;0.999997
18;0.600000;19;19.000100;19.000000;1.000071;1.000005;1.000071;1.000044;1.000007;1.000001;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.999999;0.999999;0.999999;0.999998;0.999998;0.999997;0.999996;0.999997;0.999996
19;0.633333;19;19.000220;19.000000;1.000137;1.000012;1.000137;1.000087;1.000012;1.000001;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.999999;1.000000;0.999999;0.999998;0.999997;0.999997;0.999997;0.999997
20;0.666667;19;19.000280;19.000000;1.000142;1.000015;1.000142;1.000127;1.000021;1.000002;1.000000;1.000001;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.999999;0.999998;0.999998;0.999998;0.999998;0.999998;0.999999
21;0.700000;19;19.000260;19.000000;1.000124;1.000014;1.000124;1.000116;1.000023;1.000003;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.999999;0.999999;0.999999;0.999999;1.000000;0.999999;1.000000;0.999999
22;0.733334;19;19.000250;19.000000;1.000112;1.000013;1.000112;1.000103;1.000028;1.000004;1.000001;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.999999;1.000000;0.999999;1.000000;1.000001;1.000000;1.000001;1.000000
23;0.766667;19;19.000210;19.000000;1.000082;1.000011;1.000082;1.000071;1.000037;1.000010;1.000002;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000001;1.000001;1.000002;1.000001;1.000000
24;0.800000;19;19.000190;19.000000;1.000059;1.000010;1.000059;1.000051;1.000041;1.000019;1.000005;1.000002;1.000000;1.000001;1.000000;1.000000;1.000000;1.000000;1.000001;1.000001;1.000002;1.000002;1.000002;1.000002;1.000001
25;0.833334;19;19.000230;19.000000;1.000063;1.000012;1.000063;1.000057;1.000050;1.000031;1.000011;1.000004;1.000002;1.000002;1.000001;1.000001;1.000001;1.000001;1.000001;1.000001;1.000002;1.000002;1.000002;1.000001;1.000001
26;0.866667;19;19.000350;19.000000;1.000094;1.000018;1.000094;1.000087;1.000079;1.000052;1.000016;1.000005;1.000002;1.000001;1.000001;1.000001;1.000001;1.000001;1.000001;1.000001;1.000001;1.000001;1.000001;1.000001;1.000001
27;0.900000;19;19.000680;19.000000;1.000195;1.000036;1.000195;1.000184;1.000170;1.000094;1.000023;1.000007;1.000003;1.000001;1.000001;1.000001;1.000001;1.000001;1.000000;1.000000;1.000000;1.000000;1.000001;1.000001;1.000001
28;0.933334;19;19.001010;19.000000;1.000272;1.000053;1.000272;1.000253;1.000218;1.000161;1.000042;1.000018;1.000009;1.000007;1.000005;1.000005;1.000003;1.000003;1.000003;1.000002;1.000002;1.000001;1.000002;1.000001;1.000001
29;0.966667;19;19.000960;19.000000;1.000238;1.000051;1.000238;1.000215;1.000180;1.000144;1.000046;1.000029;1.000019;1.000015;1.000013;1.000012;1.000010;1.000009;1.000008;1.000007;1.000005;1.000005;1.000005;1.000004;1.000004
30;1.000000;19;19.001100;19.000000;1.000209;1.000058;1.000209;1.000190;1.000164;1.000138;1.000061;1.000046;1.000037;1.000033;1.000029;1.000027;1.000025;1.000023;1.000021;1.000019;1.000019;1.000017;1.000016;1.000015;1.000015
31;1.033334;19;19.001450;19.000000;1.000222;1.000077;1.000222;1.000202;1.000176;1.000150;1.000096;1.000069;1.000060;1.000055;1.000051;1.000048;1.000044;1.000042;1.000039;1.000037;1.000035;1.000033;1.000033;1.000031;1.000031
32;1.066667;19;19.001620;19.000000;1.000221;1.000085;1.000221;1.000207;1.000190;1.000171;1.000143;1.000075;1.000063;1.000059;1.000055;1.000052;1.000049;1.000047;1.000045;1.000043;1.000042;1.000040;1.000038;1.000038;1.000038
33;1.100000;19;19.002060;19.000000;1.000286;1.000108;1.000286;1.000273;1.000257;1.000234;1.000203;1.000100;1.000073;1.000068;1.000064;1.000061;1.000057;1.000055;1.000052;1.000050;1.000047;1.000045;1.000044;1.000043;1.000043
34;1.133334;19;19.002190;19.000000;1.000288;1.000115;1.000288;1.000276;1.000260;1.000232;1.000198;1.000138;1.000089;1.000079;1.000073;1.000069;1.000064;1.000062;1.000059;1.000055;1.000053;1.000050;1.000049;1.000049;1.000048
35;1.166667;19;19.001910;19.000000;1.000235;1.000101;1.000235;1.000225;1.000212;1.000193;1.000173;1.000149;1.000089;1.000072;1.000066;1.000062;1.000058;1.000055;1.000052;1.000051;1.000047;1.000045;1.000044;1.000043;1.000042
36;1.200000;19;19.002050;19.000000;1.000260;1.000108;1.000260;1.000249;1.000237;1.000223;1.000206;1.000186;1.000111;1.000071;1.000064;1.000058;1.000054;1.000050;1.000046;1.000043;1.000040;1.000039;1.000038;1.000036;1.000036
37;1.233333;19;19.002610;19.000000;1.000331;1.000137;1.000331;1.000317;1.000303;1.000284;1.000261;1.000232;1.000172;1.000092;1.000077;1.000071;1.000065;1.000060;1.000057;1.000053;1.000050;1.000048;1.000046;1.000043;1.000044
38;1.266667;19;19.002980;19.000000;1.000362;1.000157;1.000362;1.000350;1.000334;1.000314;1.000291;1.000262;1.000222;1.000119;1.000089;1.000082;1.000075;1.000071;1.000067;1.000062;1.000060;1.000057;1.000056;1.000054;1.000054
39;1.300000;19;19.003290;19.000000;1.000399;1.000173;1.000399;1.000385;1.000368;1.000346;1.000320;1.000287;1.000250;1.000164;1.000100;1.000086;1.000080;1.000075;1.000070;1.000066;1.000062;1.000060;1.000057;1.000056;1.000055
40;1.333333;19;19.003490;19.000000;1.000406;1.000184;1.000406;1.000393;1.000375;1.000355;1.000330;1.000300;1.000268;1.000215;1.000121;1.000095;1.000087;1.000082;1.000076;1.000072;1.000068;1.000065;1.000064;1.000061;1.000060
41;1.366667;19;19.003930;19.000000;1.000455;1.000207;1.000455;1.000440;1.000421;1.000399;1.000373;1.000342;1.000308;1.000263;1.000164;1.000106;1.000093;1.000086;1.000081;1.000076;1.000073;1.000069;1.000065;1.000062;1.000060
42;1.400000;19;19.004300;19.000000;1.000481;1.000226;1.000481;1.000466;1.000447;1.000423;1.000395;1.000364;1.000329;1.000288;1.000222;1.000129;1.000105;1.000096;1.000090;1.000086;1.000081;1.000078;1.000074;1.000073;1.000072
43;1.433333;19;19.004700;19.000000;1.000512;1.000248;1.000512;1.000498;1.000479;1.000456;1.000429;1.000400;1.000366;1.000328;1.000276;1.000169;1.000114;1.000102;1.000095;1.000090;1.000085;1.000080;1.000077;1.000076;1.000072
44;1.466667;19;19.005180;19.000000;1.000551;1.000273;1.000551;1.000536;1.000516;1.000492;1.000464;1.000432;1.000396;1.000356;1.000310;1.000232;1.000139;1.000114;1.000105;1.000100;1.000095;1.000092;1.000087;1.000085;1.000084
45;1.500000;19;19.005660;19.000000;1.000586;1.000298;1.000586;1.000570;1.000550;1.000527;1.000500;1.000469;1.000435;1.000396;1.000353;1.000293;1.000181;1.000126;1.000112;1.000105;1.000100;1.000095;1.000092;1.000089;1.000088
46;1.533333;19;19.006230;19.000000;1.000630;1.000328;1.000630;1.000613;1.000593;1.000568;1.000540;1.000507;1.000470;1.000430;1.000386;1.000333;1.000247;1.000151;1.000125;1.000117;1.000111;1.000107;1.000103;1.000100;1.000100
47;1.566666;19;19.006780;19.000000;1.000668;1.000357;1.000668;1.000651;1.000626;1.000604;1.000578;1.000546;1.000510;1.000471;1.000428;1.000380;1.000312;1.000196;1.000139;1.000124;1.000118;1.000112;1.000109;1.000106;1.000105
48;1.600000;19;19.007410;19.000000;1.000715;1.000390;1.000715;1.000692;1.000673;1.000649;1.000620;1.000587;1.000550;1.000509;1.000465;1.000416;1.000359;1.000267;1.000166;1.000138;1.000130;1.000124;1.000121;1.000117;1.000116
49;1.633333;19;19.008050;19.000000;1.000749;1.000424;1.000749;1.000734;1.000714;1.000690;1.000662;1.000629;1.000593;1.000553;1.000510;1.000462;1.000409;1.000336;1.000218;1.000153;1.000137;1.000131;1.000127;1.000124;1.000123
50;1.666666;19;19.008740;19.000000;1.000802;1.000460;1.000802;1.000776;1.000757;1.000733;1.000704;1.000671;1.000634;1.000593;1.000548;1.000501;1.000449;1.000388;1.000294;1.000185;1.000151;1.000144;1.000139;1.000136;1.000134
51;1.700000;19;19.009470;19.000000;1.000838;1.000499;1.000838;1.000821;1.000802;1.000777;1.000749;1.000716;1.000680;1.000640;1.000596;1.000548;1.000497;1.000440;1.000364;1.000245;1.000171;1.000152;1.000147;1.000143;1.000142
52;1.733333;19;19.010210;19.000000;1.000881;1.000538;1.000881;1.000866;1.000845;1.000821;1.000792;1.000759;1.000722;1.000682;1.000638;1.000590;1.000540;1.000485;1.000421;1.000326;1.000209;1.000167;1.000158;1.000157;1.000153
53;1.766666;19;19.011020;19.000000;1.000925;1.000580;1.000925;1.000910;1.000890;1.000866;1.000838;1.000806;1.000769;1.000730;1.000686;1.000639;1.000588;1.000535;1.000475;1.000398;1.000279;1.000192;1.000170;1.000164;1.000161
54;1.800000;19;19.011830;19.000000;1.000967;1.000623;1.000967;1.000951;1.000932;1.000907;1.000880;1.000847;1.000812;1.000773;1.000730;1.000684;1.000634;1.000581;1.000524;1.000458;1.000363;1.000241;1.000190;1.000180;1.000179
55;1.833333;19;19.012730;19.000000;1.001012;1.000670;1.001012;1.000994;1.000974;1.000951;1.000924;1.000893;1.000858;1.000819;1.000777;1.000731;1.000682;1.000628;1.000573;1.000513;1.000436;1.000324;1.000229;1.000207;1.000203
56;1.866666;19;19.013730;19.000000;1.001050;1.000723;1.001050;1.001029;1.001011;1.000989;1.000963;1.000934;1.000900;1.000862;1.000822;1.000778;1.000730;1.000681;1.000627;1.000570;1.000505;1.000419;1.000314;1.000272;1.000269
57;1.899999;19;19.015430;19.000000;1.001093;1.000812;1.001093;1.001073;1.001050;1.001030;1.001008;1.000982;1.000952;1.000921;1.000885;1.000847;1.000806;1.000764;1.000718;1.000671;1.000621;1.000566;1.000507;1.000474;1.000469
58;1.933333;19;19.028770;19.000000;1.001673;1.001514;1.001413;1.001410;1.001410;1.001426;1.001441;1.001446;1.001454;1.001466;1.001479;1.001494;1.001509;1.001528;1.001547;1.001567;1.001589;1.001615;1.001645;1.001660;1.001673
59;1.966666;19;19.165460;19.000000;1.010552;1.008708;1.007037;1.007104;1.007207;1.007344;1.007510;1.007704;1.007920;1.008153;1.008400;1.008655;1.008914;1.009170;1.009421;1.009660;1.009886;1.010096;1.010287;1.010437;1.010552
60;1.999999;19;19.427760;19.000000;1.024468;1.022513;1.020688;1.020762;1.020879;1.021031;1.021218;1.021433;1.021672;1.021929;1.022199;1.022477;1.022755;1.023030;1.023297;1.023552;1.023791;1.024012;1.024193;1.024372;1.024468
61;2.033333;19;19.712990;19.000000;1.037849;1.037526;1.037206;1.037228;1.037261;1.037261;1.037320;1.037331;1.037365;1.037411;1.037463;1.037516;1.037569;1.037613;1.037647;1.037714;1.037745;1.037791;1.037846;1.037848;1.037849
62;2.066666;19;19.959340;19.000000;1.051197;1.050491;1.051197;1.051165;1.051080;1.051037;1.050937;1.050876;1.050729;1.050702;1.050588;1.050490;1.050472;1.050285;1.050262;1.050112;1.050056;1.049970;1.049906;1.049783;1.049689
63;2.099999;19;20.158340;19.000000;1.062066;1.060966;1.062066;1.062029;1.061906;1.061816;1.061705;1.061579;1.061439;1.061290;1.061135;1.060976;1.060817;1.060666;1.060560;1.060406;1.060237;1.060170;1.059949;1.059864;1.059736
64;2.133333;19;20.308350;19.000000;1.070171;1.068860;1.070171;1.070141;1.070011;1.069830;1.069715;1.069572;1.069411;1.069235;1.069052;1.068865;1.068678;1.068496;1.068319;1.068149;1.067988;1.067863;1.067736;1.067633;1.067482
65;2.166666;19;20.400840;19.000000;1.075004;1.073729;1.075004;1.074930;1.074864;1.074656;1.074530;1.074389;1.074237;1.074074;1.073904;1.073731;1.073559;1.073389;1.073223;1.073084;1.072922;1.072768;1.072699;1.072513;1.072370
66;2.199999;19;20.433410;19.000000;1.076602;1.075442;1.076602;1.076537;1.076452;1.076347;1.076223;1.076086;1.075939;1.075783;1.075623;1.075463;1.075301;1.075161;1.074994;1.074826;1.074667;1.074606;1.074377;1.074253;1.074168
67;2.233333;19;20.408340;19.000000;1.075284;1.074123;1.075284;1.075152;1.075059;1.074981;1.074858;1.074724;1.074584;1.074439;1.074291;1.074139;1.073986;1.073834;1.073684;1.073535;1.073481;1.073265;1.073124;1.072997;1.072928
68;2.266666;19;20.330630;19.000000;1.071110;1.070033;1.071110;1.071022;1.070967;1.070838;1.070725;1.070601;1.070466;1.070325;1.070182;1.070037;1.069893;1.069751;1.069630;1.069508;1.069412;1.069218;1.069089;1.068969;1.068887
69;2.299999;19;20.208020;19.000000;1.064538;1.063580;1.064538;1.064505;1.064431;1.064369;1.064180;1.064083;1.063972;1.063851;1.063724;1.063593;1.063464;1.063334;1.063202;1.063090;1.062954;1.062845;1.062735;1.062654;1.062488
70;2.333333;19;20.050410;19.000000;1.056138;1.055285;1.056138;1.056083;1.056038;1.055926;1.055828;1.055730;1.055628;1.055520;1.055419;1.055307;1.055187;1.055098;1.054970;1.054875;1.054731;1.054616;1.054523;1.054450;1.054340
71;2.366666;19;19.869240;19.000000;1.046458;1.045749;1.046458;1.046439;1.046370;1.046324;1.046185;1.046140;1.046067;1.045960;1.045912;1.045740;1.045638;1.045544;1.045477;1.045380;1.045298;1.045209;1.045100;1.045025;1.044972
72;2.399999;19;19.676630;19.000000;1.036194;1.035612;1.036194;1.036156;1.036111;1.036060;1.035952;1.035920;1.035868;1.035740;1.035679;1.035658;1.035565;1.035436;1.035410;1.035309;1.035277;1.035189;1.035097;1.035031;1.034974
73;2.433332;19;19.484750;19.000000;1.025928;1.025513;1.025928;1.025919;1.025858;1.025830;1.025818;1.025730;1.025674;1.025657;1.025587;1.025525;1.025470;1.025401;1.025375;1.025303;1.025220;1.025168;1.025145;1.025089;1.025053
74;2.466666;19;19.305130;19.000000;1.016358;1.016060;1.016358;1.016344;1.016325;1.016272;1.016256;1.016169;1.016140;1.016124;1.016081;1.016049;1.016020;1.015991;1.015978;1.015948;1.015872;1.015849;1.015831;1.015785;1.015736
75;2.499999;19;19.147820;19.000000;1.007871;1.007780;1.007871;1.007862;1.007850;1.007841;1.007821;1.007810;1.007802;1.007783;1.007774;1.007766;1.007758;1.007750;1.007743;1.007735;1.007731;1.007726;1.007734;1.007735;1.007731
76;2.533332;19;19.021270;19.000000;1.001164;1.001119;1.001094;1.001090;1.001094;1.001095;1.001097;1.001099;1.001098;1.001107;1.001106;1.001118;1.001122;1.001126;1.001127;1.001141;1.001145;1.001144;1.001147;1.001156;1.001164
77;2.566666;19;18.995670;19.000000;0.999782;0.999772;0.999759;0.999760;0.999771;0.999781;0.999782;0.999780;0.999778;0.999777;0.999778;0.999778;0.999778;0.999778;0.999778;0.999779;0.999777;0.999770;0.999760;0.999753;0.999751
78;2.599999;19;19.001900;19.000000;1.000182;1.000100;1.000182;1.000163;1.000141;1.000114;1.000100;1.000090;1.000088;1.000085;1.000086;1.000084;1.000087;1.000085;1.000087;1.000083;1.000086;1.000081;1.000085;1.000084;1.000085
79;2.633332;19;19.001000;19.000000;1.000121;1.000053;1.000121;1.000105;1.000083;1.000059;1.000045;1.000036;1.000034;1.000032;1.000035;1.000032;1.000034;1.000032;1.000035;1.000033;1.000041;1.000048;1.000063;1.000067;1.000069
80;2.666666;19;19.000980;19.000000;1.000159;1.000051;1.000159;1.000145;1.000125;1.000101;1.000071;1.000042;1.000027;1.000017;1.000018;1.000015;1.000018;1.000014;1.000018;1.000016;1.000024;1.000031;1.000043;1.000047;1.000048
81;2.699999;19;19.002430;19.000000;1.000366;1.000128;1.000366;1.000348;1.000321;1.000294;1.000259;1.000218;1.000167;1.000106;1.000052;1.000023;1.000017;1.000013;1.000016;1.000018;1.000028;1.000038;1.000045;1.000048;1.000049
82;2.733332;19;19.010000;19.000000;1.001179;1.000526;1.001179;1.001145;1.001095;1.001038;1.000963;1.000882;1.000786;1.000685;1.000574;1.000460;1.000344;1.000231;1.000135;1.000084;1.000074;1.000077;1.000079;1.000085;1.000088
83;2.766665;19;19.098180;19.000000;1.005352;1.005167;1.005352;1.005342;1.005333;1.005325;1.005281;1.005267;1.005245;1.005228;1.005223;1.005190;1.005173;1.005125;1.005093;1.005075;1.005045;1.005012;1.004980;1.004951;1.004935
84;2.799999;19;19.232530;19.000000;1.012344;1.012239;1.012110;1.012103;1.012106;1.012114;1.012139;1.012155;1.012186;1.012211;1.012243;1.012243;1.012281;1.012312;1.012307;1.012335;1.012344;1.012340;1.012337;1.012333;1.012337
85;2.833332;19;19.380920;19.000000;1.020346;1.020049;1.020346;1.020310;1.020295;1.020250;1.020221;1.020205;1.020151;1.020116;1.020091;1.020050;1.020022;1.019982;1.019951;1.019926;1.019880;1.019832;1.019800;1.019783;1.019712
86;2.866665;19;19.534400;19.000000;1.028585;1.028126;1.028585;1.028556;1.028530;1.028464;1.028431;1.028352;1.028319;1.028261;1.028150;1.028108;1.028071;1.028033;1.027951;1.027914;1.027860;1.027819;1.027703;1.027661;1.027630
87;2.899999;19;19.683690;19.000000;1.036517;1.035984;1.036517;1.036465;1.036429;1.036376;1.036342;1.036277;1.036210;1.036164;1.036088;1.035980;1.035933;1.035911;1.035818;1.035723;1.035638;1.035602;1.035461;1.035394;1.035361
88;2.933332;19;19.820190;19.000000;1.043819;1.043168;1.043819;1.043797;1.043784;1.043711;1.043575;1.043529;1.043390;1.043320;1.043247;1.043180;1.043153;1.042963;1.042889;1.042825;1.042779;1.042647;1.042609;1.042527;1.042448
89;2.966665;19;19.936890;19.000000;1.050076;1.049310;1.050076;1.050017;1.049998;1.049921;1.049851;1.049756;1.049616;1.049457;1.049394;1.049332;1.049187;1.049113;1.049050;1.048964;1.048830;1.048722;1.048645;1.048533;1.048432
90;2.999999;19;20.027950;19.000000;1.054989;1.054102;1.054989;1.054920;1.054847;1.054756;1.054653;1.054544;1.054432;1.054361;1.054181;1.054113;1.053988;1.053850;1.053739;1.053642;1.053550;1.053463;1.053378;1.053310;1.053231
91;3.033332;19;20.089420;19.000000;1.058209;1.057338;1.058209;1.058182;1.058149;1.057999;1.057952;1.057870;1.057722;1.057501;1.057411;1.057310;1.057204;1.057093;1.056982;1.056872;1.056772;1.056690;1.056625;1.056473;1.056402
92;3.066665;19;20.119290;19.000000;1.059815;1.058910;1.059815;1.059756;1.059694;1.059613;1.059507;1.059394;1.059273;1.059197;1.059043;1.058910;1.058769;1.058647;1.058532;1.058426;1.058380;1.058196;1.058138;1.058030;1.057966
93;3.099998;19;20.117380;19.000000;1.059691;1.058809;1.059691;1.059672;1.059562;1.059506;1.059412;1.059297;1.059167;1.059042;1.058920;1.058803;1.058689;1.058576;1.058460;1.058346;1.058241;1.058186;1.058034;1.057936;1.057838
94;3.133332;19;20.085410;19.000000;1.057979;1.057127;1.057979;1.057924;1.057854;1.057772;1.057680;1.057581;1.057476;1.057366;1.057253;1.057221;1.057006;1.056908;1.056860;1.056693;1.056569;1.056471;1.056422;1.056238;1.056141
95;3.166665;19;20.026610;19.000000;1.054852;1.054032;1.054852;1.054810;1.054744;1.054726;1.054546;1.054523;1.054388;1.054239;1.054108;1.054043;1.053934;1.053825;1.053762;1.053645;1.053472;1.053362;1.053283;1.053202;1.053144
96;3.199998;19;19.945600;19.000000;1.050538;1.049768;1.050538;1.050496;1.050476;1.050339;1.050250;1.050152;1.050114;1.049997;1.049867;1.049833;1.049672;1.049600;1.049532;1.049370;1.049303;1.049152;1.049082;1.048959;1.048871
97;3.233332;19;19.847970;19.000000;1.045322;1.044630;1.045322;1.045311;1.045223;1.045172;1.045092;1.044985;1.044910;1.044888;1.044700;1.044649;1.044570;1.044442;1.044360;1.044268;1.044205;1.044090;1.043991;1.043950;1.043848
98;3.266665;19;19.739980;19.000000;1.039584;1.038946;1.039584;1.039541;1.039528;1.039381;1.039341;1.039273;1.039182;1.039099;1.039017;1.038956;1.038896;1.038856;1.038732;1.038607;1.038548;1.038513;1.038363;1.038298;1.038263
99;3.299998;19;19.628060;19.000000;1.033571;1.033056;1.033571;1.033552;1.033492;1.033436;1.033399;1.033338;1.033287;1.033198;1.033126;1.033050;1.033019;1.032929;1.032900;1.032785;1.032735;1.032696;1.032624;1.032476;1.032445
100;3.333332;19;19.518510;19.000000;1.027724;1.027290;1.027724;1.027692;1.027659;1.027642;1.027572;1.027550;1.027507;1.027390;1.027339;1.027295;1.027254;1.027168;1.027136;1.027069;1.027033;1.026953;1.026885;1.026834;1.026808
101;3.366665;19;19.417180;19.000000;1.022303;1.021957;1.022303;1.022288;1.022249;1.022219;1.022191;1.022152;1.022126;1.022075;1.022012;1.021961;1.021925;1.021897;1.021801;1.021765;1.021746;1.021704;1.021652;1.021602;1.021514
102;3.399998;19;19.329070;19.000000;1.017614;1.017319;1.017614;1.017591;1.017554;1.017528;1.017518;1.017475;1.017437;1.017414;1.017350;1.017319;1.017300;1.017278;1.017248;1.017199;1.017144;1.017083;1.017040;1.017011;1.016963
103;3.433331;19;19.258130;19.000000;1.013825;1.013586;1.013825;1.013811;1.013796;1.013748;1.013738;1.013702;1.013665;1.013641;1.013617;1.013605;1.013574;1.013530;1.013512;1.013485;1.013466;1.013424;1.013360;1.013324;1.013302
104;3.466665;19;19.207130;19.000000;1.011116;1.010902;1.011116;1.011104;1.011092;1.011082;1.011053;1.011039;1.011021;1.010977;1.010943;1.010913;1.010903;1.010871;1.010830;1.010777;1.010752;1.010705;1.010693;1.010657;1.010604
105;3.499998;19;19.177460;19.000000;1.009531;1.009340;1.009531;1.009519;1.009501;1.009492;1.009466;1.009453;1.009413;1.009392;1.009379;1.009362;1.009310;1.009287;1.009277;1.009244;1.009234;1.009199;1.009163;1.009137;1.009101
106;3.533331;19;19.169180;19.000000;1.009092;1.008904;1.009092;1.009080;1.009065;1.009054;1.009020;1.009011;1.008985;1.008961;1.008928;1.008906;1.008891;1.008850;1.008839;1.008801;1.008792;1.008770;1.008731;1.008716;1.008690
107;3.566665;19;19.181060;19.000000;1.009720;1.009529;1.009720;1.009710;1.009689;1.009664;1.009650;1.009616;1.009597;1.009580;1.009547;1.009533;1.009516;1.009506;1.009483;1.009414;1.009402;1.009386;1.009371;1.009345;1.009332
108;3.599998;19;19.210810;19.000000;1.011327;1.011095;1.011327;1.011305;1.011297;1.011277;1.011230;1.011214;1.011198;1.011121;1.011109;1.011084;1.011062;1.011034;1.011012;1.010991;1.010959;1.010944;1.010903;1.010883;1.010863
109;3.633331;19;19.255200;19.000000;1.013682;1.013431;1.013682;1.013659;1.013639;1.013623;1.013575;1.013553;1.013533;1.013518;1.013471;1.013441;1.013392;1.013372;1.013332;1.013318;1.013277;1.013240;1.013222;1.013186;1.013165
110;3.666665;19;19.310280;19.000000;1.016598;1.016331;1.016598;1.016589;1.016561;1.016552;1.016523;1.016511;1.016440;1.016413;1.016358;1.016315;1.016282;1.016252;1.016223;1.016205;1.016174;1.016134;1.016088;1.016041;1.016023
